corpus,family,group,section,representation,window_id,start,end,n_events,n_chars,mean_event_len,sd_event_len,cv_event_len,median_event_len,max_event_len,single_char_frac,length_entropy,length_autocorr1,length_change_rate,char_inventory,event_inventory,type_token_ratio,hapax_type_frac,top_event_mass,same_adjacent_event_rate,char_H0,char_H1,char_H2,char_RED1,char_RED2,char_H0_norm,char_H1_norm,event_H0,event_H1,event_RED1,first_char_H,last_char_H,first_inventory,last_inventory,first_last_MI,position_char_MI,mean_prefix_overlap,mean_suffix_overlap,mean_distinct_chars_per_event,distinct_char_ratio,digit_frac,uppercase_frac,punct_frac,space_like_boundary_rate
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1693:40632,40632,40680,48.0,112.0,2.3333333333333335,0.4714045207910317,0.20203050891044214,2.0,3.0,0.0,0.9182958340544896,0.47137481946971654,0.23404255319148937,14.0,13.0,0.2708333333333333,0.15384615384615385,0.16666666666666666,0.14893617021276595,3.144225439942797,1.9393670676667556,0.0,0.3831971960311985,1.0,0.8258293498530909,0.5093738585891189,3.4354360030183715,1.3737041242052446,0.6001368900488006,0.9798687566511528,2.402318090701742,2.0,7.0,0.7195338428720408,1.315339782187333,0.5283687943262411,0.2304964539007092,2.3333333333333335,1.0,0.0,0.0,0.0,0.42857142857142855
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1694:40656,40656,40704,48.0,108.0,2.25,0.4330127018922193,0.19245008972987523,2.0,3.0,0.0,0.8112781244591328,0.3285714285714285,0.2553191489361702,15.0,15.0,0.3125,0.26666666666666666,0.14583333333333334,0.14893617021276595,3.130557164071265,2.1822880699921816,0.0,0.3029074520542749,1.0,0.8012912282698984,0.5585741439612232,3.598669398093777,1.365549137603916,0.6205405424773806,1.0,2.8530634543746127,2.0,11.0,0.708333333333333,1.1703540778477013,0.5460992907801417,0.19503546099290783,2.25,1.0,0.0,0.0,0.0,0.4444444444444444
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1695:40680,40680,40728,48.0,110.0,2.2916666666666665,0.45452967144315476,0.1983402202661039,2.0,3.0,0.0,0.8708644692353644,0.3896103896103895,0.2553191489361702,13.0,13.0,0.2708333333333333,0.07692307692307693,0.1875,0.0425531914893617,2.9639964582832703,2.087109846452276,0.0,0.29584603901277323,1.0,0.8009849326155831,0.5640167129923498,3.451553584181406,1.4294541924475406,0.5858519482360697,0.954434002924965,2.519246559332354,2.0,9.0,0.6011518510859033,1.1955431774393541,0.47517730496453897,0.11347517730496451,2.2916666666666665,1.0,0.0,0.0,0.0,0.4363636363636364
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1696:40704,40704,40752,48.0,100.0,2.0833333333333335,0.2763853991962833,0.13266499161421597,2.0,3.0,0.0,0.41381685030363374,0.5442051700319449,0.06382978723404255,13.0,15.0,0.3125,0.4,0.20833333333333334,0.0851063829787234,2.887774539229963,2.2095213697055476,0.0,0.23487054141881678,1.0,0.7803868618837089,0.5970969771169508,3.4418787207082775,1.1797661606707404,0.6572319200056052,0.9987472979361685,2.872575704662986,2.0,11.0,0.5285044381859496,0.9495394979823693,0.5035460992907801,0.13120567375886524,2.0833333333333335,1.0,0.0,0.0,0.0,0.48
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1697:40728,40728,40776,48.0,99.0,2.0625,0.24206145913796356,0.11736313170325506,2.0,3.0,0.0,0.3372900666170139,0.3761626197515068,0.06382978723404255,13.0,13.0,0.2708333333333333,0.23076923076923078,0.20833333333333334,0.1702127659574468,2.93254877973981,2.148246201176395,0.0,0.2674474109286606,1.0,0.7924865700049749,0.5805380886614097,3.304047012067739,1.3959497973284427,0.5775030463459329,0.9798687566511528,2.8695729918120443,2.0,11.0,0.5453947363954579,1.038325633998427,0.5602836879432623,0.19148936170212766,2.0625,1.0,0.0,0.0,0.0,0.48484848484848486
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1698:40752,40752,40800,48.0,116.0,2.4166666666666665,0.4930066485916347,0.2040027511413661,2.0,3.0,0.0,0.9798687566511528,0.4309821504831583,0.2765957446808511,12.0,10.0,0.20833333333333334,0.2,0.20833333333333334,0.14893617021276595,3.052935267281847,1.4156752879136283,0.0,0.5362904339684668,1.0,0.8515947563378179,0.3948926348961388,2.994239399499471,1.4835216675648977,0.5045413977877357,0.9886994082884974,2.011100103961513,2.0,5.0,0.6616297337204253,1.4907830471363805,0.524822695035461,0.23049645390070922,2.4166666666666665,1.0,0.0,0.0,0.0,0.4137931034482759
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1699:40776,40776,40824,48.0,115.0,2.3958333333333335,0.48902894142939596,0.2041164277270522,2.0,3.0,0.0,0.9684610087601622,0.4212713328826649,0.2765957446808511,12.0,10.0,0.20833333333333334,0.2,0.20833333333333334,0.2553191489361702,3.0843639037836392,1.5011551861960484,0.0,0.5133015321718177,1.0,0.8603615527814263,0.418736649516996,3.0903472755846204,1.3823538483699305,0.5526865672051624,0.9949848281859701,2.189310465451947,2.0,6.0,0.7500176390231816,1.4814289829038612,0.5815602836879432,0.33687943262411346,2.3958333333333335,1.0,0.0,0.0,0.0,0.41739130434782606
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1700:40800,40800,40848,48.0,112.0,2.3333333333333335,0.5892556509887896,0.2525381361380527,2.0,5.0,0.0,0.9791405645056199,0.3832020997375329,0.19148936170212766,16.0,13.0,0.2708333333333333,0.3076923076923077,0.1875,0.2553191489361702,3.1705184629414918,2.016995528322601,0.0,0.36382785594905326,1.0,0.7926296157353729,0.5042488820806502,3.358545387374944,1.315924924084347,0.6081860530957778,0.9684610087601622,2.3973495800724143,2.0,6.0,0.6268732922750058,1.3205686389471767,0.5815602836879432,0.3191489361702128,2.3333333333333335,1.0,0.0,0.0,0.0,0.42857142857142855
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1701:40824,40824,40872,48.0,120.0,2.5,0.6123724356957945,0.2449489742783178,2.0,5.0,0.0,1.1172521142623568,0.26738609112709794,0.3191489361702128,14.0,10.0,0.20833333333333334,0.2,0.22916666666666666,0.23404255319148937,2.8374402137693373,1.5596168567133923,0.0,0.4503437115097652,1.0,0.7452523528423515,0.4096326422519418,2.8578482688567446,1.737460517378477,0.3920389209209026,0.8960382325345574,1.5360841363800204,2.0,5.0,0.4377048992012238,1.3708819953882019,0.5390070921985816,0.35106382978723405,2.5,1.0,0.0,0.0,0.0,0.4
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1702:40848,40848,40896,48.0,108.0,2.25,0.5590169943749475,0.24845199749997665,2.0,5.0,0.0,0.8359922814745508,0.1492979421650321,0.19148936170212766,13.0,10.0,0.20833333333333334,0.2,0.25,0.46808510638297873,2.870409874559534,1.7605307703080735,0.0,0.3866622373648893,1.0,0.7756942669509229,0.47576258618056133,2.896240625180289,1.409487364102728,0.513338998200473,0.9886994082884974,2.0416666666666665,2.0,6.0,0.48869940828849723,1.261870669889734,0.6843971631205673,0.5354609929078014,2.25,1.0,0.0,0.0,0.0,0.4444444444444444
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1703:40872,40872,40920,48.0,108.0,2.25,0.5590169943749475,0.24845199749997665,2.0,5.0,0.0,0.8359922814745508,0.28555043307292555,0.10638297872340426,15.0,12.0,0.25,0.4166666666666667,0.1875,0.40425531914893614,2.9506905555708802,2.179527014116643,0.0,0.26135019139783616,1.0,0.7552529264288996,0.5578674295529308,3.169228188675294,1.3286270632739243,0.580772672658425,0.9377342939868041,2.488782763169643,2.0,7.0,0.6262369089925426,1.1730739467946174,0.6702127659574467,0.4468085106382978,2.25,1.0,0.0,0.0,0.0,0.4444444444444444
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1704:40896,40896,40944,48.0,112.0,2.3333333333333335,0.4714045207910317,0.20203050891044214,2.0,3.0,0.0,0.9182958340544896,0.3366935483870973,0.2978723404255319,14.0,13.0,0.2708333333333333,0.23076923076923078,0.1875,0.23404255319148937,2.9651800359362284,2.192049991299689,0.0,0.26073629097277756,1.0,0.7788031577402192,0.5757409109931474,3.360625918002233,1.5083798508421509,0.5511610373644841,0.954434002924965,2.6031861185443215,2.0,9.0,0.6940990891458529,1.227440747158477,0.5851063829787234,0.2765957446808511,2.3333333333333335,1.0,0.0,0.0,0.0,0.42857142857142855
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1705:40920,40920,40968,48.0,103.0,2.1458333333333335,0.3529390488770295,0.1644764499621108,2.0,3.0,0.0,0.5993142373098092,0.16071428571428614,0.2127659574468085,11.0,10.0,0.20833333333333334,0.0,0.20833333333333334,0.23404255319148937,2.9224760408030273,2.1603692244272255,0.0,0.26077435904877183,1.0,0.8447850291529156,0.624486754641566,3.1446410859343388,1.4866872974665364,0.5272314846624824,0.9684610087601622,2.6894645977684153,2.0,8.0,0.6569636237659005,1.150854428515537,0.5957446808510638,0.2553191489361702,2.1458333333333335,1.0,0.0,0.0,0.0,0.4660194174757281
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1706:40944,40944,40992,48.0,96.0,2.0,0.0,0.0,2.0,2.0,0.0,-0.0,0.0,0.0,12.0,12.0,0.25,0.16666666666666666,0.20833333333333334,0.1276595744680851,2.8342538851588643,2.2811068087413586,0.0,0.19516497068733873,1.0,0.7905951274493728,0.636298652575163,3.279854106677527,1.4367188816027754,0.5619564666984035,0.9987472979361685,3.01017792173786,2.0,11.0,0.7290711129965008,0.8297912753218504,0.5531914893617021,0.13829787234042554,2.0,1.0,0.0,0.0,0.0,0.5
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1707:40968,40968,41016,48.0,96.0,2.0,0.0,0.0,2.0,2.0,0.0,-0.0,0.0,0.0,12.0,12.0,0.25,0.16666666666666666,0.14583333333333334,0.19148936170212766,2.807361829772525,2.3688006414426237,0.0,0.15621826288257157,1.0,0.7830937783052939,0.6607602285842913,3.348669398093777,1.3899160956406529,0.5849348112919539,0.9798687566511528,3.05700273142711,2.0,11.0,0.6882020899844856,0.7889260857333933,0.5851063829787234,0.20212765957446807,2.0,1.0,0.0,0.0,0.0,0.5
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1708:40992,40992,41040,48.0,114.0,2.375,0.6959705453537527,0.2930402296226327,2.0,5.0,0.0,1.0434356963218767,0.39410681399631686,0.3404255319148936,16.0,14.0,0.2916666666666667,0.42857142857142855,0.20833333333333334,0.2127659574468085,3.1438540626514135,1.7133156020288587,0.15304930567574826,0.4550269930201818,0.91067068700331,0.7859635156628534,0.42832890050721467,3.284553325202166,1.3013033927389397,0.603811153634157,0.9949848281859701,2.338381477806235,2.0,8.0,0.5999428116531846,1.3311008981161438,0.5460992907801417,0.3014184397163121,2.375,1.0,0.0,0.0,0.0,0.42105263157894735
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1709:41016,41016,41064,48.0,114.0,2.375,0.6959705453537527,0.2930402296226327,2.0,5.0,0.0,1.0434356963218767,0.3941068139963162,0.3404255319148936,16.0,13.0,0.2708333333333333,0.46153846153846156,0.1875,0.23404255319148937,3.209726448566997,1.678770813586715,0.15304930567574826,0.4769738666246113,0.9088325193426752,0.8024316121417493,0.41969270339667875,3.174741990893844,1.390806393086747,0.561915142371879,0.9949848281859701,2.2902788266973655,2.0,7.0,0.6616514948526366,1.4172270318670406,0.5673758865248226,0.3120567375886525,2.375,1.0,0.0,0.0,0.0,0.42105263157894735
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1710:41040,41040,41088,48.0,123.0,2.5625,0.998044963916957,0.3894809615285686,2.0,5.0,0.0,1.1994602933016414,0.599910394265233,0.3191489361702128,15.0,13.0,0.2708333333333333,0.38461538461538464,0.1875,0.2978723404255319,3.114007557122272,1.8959401968346057,0.35961133127950684,0.3911574837067226,0.8103255936659283,0.7970552235638554,0.48528110793931845,3.3180875017529328,1.5071453510518642,0.5457789011725444,0.9949848281859701,2.5086706473859604,2.0,9.0,0.7500176390231821,1.2902791471357773,0.6312056737588652,0.35106382978723405,2.5625,1.0,0.0,0.0,0.0,0.3902439024390244
