corpus,family,group,section,representation,window_id,start,end,n_events,n_chars,mean_event_len,sd_event_len,cv_event_len,median_event_len,max_event_len,single_char_frac,length_entropy,length_autocorr1,length_change_rate,char_inventory,event_inventory,type_token_ratio,hapax_type_frac,top_event_mass,same_adjacent_event_rate,char_H0,char_H1,char_H2,char_RED1,char_RED2,char_H0_norm,char_H1_norm,event_H0,event_H1,event_RED1,first_char_H,last_char_H,first_inventory,last_inventory,first_last_MI,position_char_MI,mean_prefix_overlap,mean_suffix_overlap,mean_distinct_chars_per_event,distinct_char_ratio,digit_frac,uppercase_frac,punct_frac,space_like_boundary_rate
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1102:26448,26448,26496,48.0,256.0,5.333333333333333,1.4337208778404378,0.2688226645950821,6.0,7.0,0.0,2.1439985629772735,0.18019636275950357,0.5106382978723404,16.0,27.0,0.5625,0.6666666666666666,0.20833333333333334,0.10638297872340426,2.5991662574953383,1.5655151749505307,0.5559277338644489,0.39768563460071826,0.6448915074349145,0.6497915643738346,0.3913787937376327,4.319773835029477,1.1058333712986612,0.7440066509196968,-0.0,-0.0,1.0,1.0,0.0,0.525929676600351,0.34199594731509625,0.5020263424518744,3.4166666666666665,0.640625,0.0,0.0,0.0,0.1875
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1103:26472,26472,26520,48.0,253.0,5.270833333333333,1.3028747594795478,0.2471857251186494,6.0,7.0,0.0,2.024514935523411,0.17946428163591702,0.46808510638297873,16.0,23.0,0.4791666666666667,0.5217391304347826,0.1875,0.1276595744680851,2.570690556747831,1.4797628146463095,0.4486861765229922,0.42437147451992396,0.6967850711735608,0.6426726391869577,0.3699407036615774,4.141541406655651,1.2188130322371122,0.7057102869288177,-0.0,-0.0,1.0,1.0,0.0,0.5165976012580331,0.36626139817629183,0.5120060790273556,3.4375,0.6521739130434783,0.0,0.0,0.0,0.18972332015810278
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1104:26496,26496,26544,48.0,234.0,4.875,1.092111868506763,0.22402294738600267,5.0,6.0,0.0,1.717090774749888,0.07256100592049564,0.5106382978723404,15.0,22.0,0.4583333333333333,0.4090909090909091,0.20833333333333334,0.14893617021276595,2.4605032551561172,1.6198439299731804,0.49550127365436814,0.34166153750103356,0.6941055465370839,0.6297855532278812,0.4146120528161043,4.085500657991217,1.2760461372561083,0.6876646844346558,-0.0,-0.0,1.0,1.0,0.0,0.4997702805287889,0.3734042553191488,0.5117021276595745,3.125,0.6410256410256411,0.0,0.0,0.0,0.20512820512820512
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1105:26520,26520,26568,48.0,257.0,5.354166666666667,1.3917851745949237,0.2599443127648106,5.0,8.0,0.0,2.058103707635313,0.3599829509927127,0.425531914893617,17.0,26.0,0.5416666666666666,0.5,0.1875,0.1276595744680851,2.6682662176816336,1.6793399868496262,0.613762691358324,0.37062502394954133,0.6345214809600778,0.6527927766715602,0.41085143818357567,4.375814583693912,1.1072148939852708,0.7469694218509144,-0.0,-0.0,1.0,1.0,0.0,0.4977761583662992,0.3618034447821681,0.48915906788247215,3.4166666666666665,0.6381322957198443,0.0,0.0,0.0,0.1867704280155642
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1106:26544,26544,26592,48.0,280.0,5.833333333333333,1.559023911155809,0.26726124191242445,7.0,8.0,0.0,1.9562528027060442,0.2965246563845381,0.3829787234042553,18.0,25.0,0.5208333333333334,0.6,0.1875,0.10638297872340426,2.6791130693474465,1.5339243929202675,0.4832148588922356,0.42745066997344516,0.6849813060392783,0.6424847133751286,0.36785419219523297,4.233007230104884,1.1566920846085167,0.7267445998244003,-0.0,-0.0,1.0,1.0,0.0,0.5158183529271962,0.3301418439716312,0.5264944275582573,3.6458333333333335,0.6250000000000001,0.0,0.0,0.0,0.17142857142857143
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1107:26568,26568,26616,48.0,269.0,5.604166666666667,1.53757904042542,0.27436354624691506,6.0,7.0,0.0,1.8967787824503497,0.28393899087691155,0.5319148936170213,17.0,26.0,0.5416666666666666,0.6538461538461539,0.20833333333333334,0.10638297872340426,2.6804255305004627,1.527064454755674,0.5849501401491473,0.4302902888443405,0.6169446952108268,0.6557675591444718,0.3735971467054489,4.244572991812045,1.1058333712986614,0.7394712322224498,-0.0,-0.0,1.0,1.0,0.0,0.5322646265362314,0.3162613981762918,0.5180851063829788,3.6041666666666665,0.6431226765799256,0.0,0.0,0.0,0.17843866171003717
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1108:26592,26592,26640,48.0,258.0,5.375,1.423390904378227,0.2648169124424608,6.0,7.0,0.0,2.0134600990906417,0.28756590509666097,0.5957446808510638,16.0,22.0,0.4583333333333333,0.5454545454545454,0.20833333333333334,0.14893617021276595,2.718489317540163,1.4506885640806129,0.4829954890081846,0.4663622348189785,0.6670577676234131,0.6796223293850407,0.3626721410201532,4.0068665431825226,1.2977386906317228,0.6761213090963165,-0.0,-0.0,1.0,1.0,0.0,0.5270830380758067,0.3572441742654508,0.5014690982776089,3.6458333333333335,0.6782945736434108,0.0,0.0,0.0,0.18604651162790697
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1109:26616,26616,26664,48.0,266.0,5.541666666666667,1.4854619558313238,0.26805328526279526,6.0,7.0,0.0,2.0155371905684825,0.21232134095151678,0.5531914893617021,17.0,30.0,0.625,0.7,0.20833333333333334,0.1276595744680851,2.7512596394641484,1.5704489818748497,0.5984709058154736,0.42918910329353005,0.6189173206371844,0.6730971623028991,0.3842111947846981,4.502167324657884,0.9781737968305761,0.7827326871053362,-0.0,-0.0,1.0,1.0,0.0,0.5169393958891728,0.35643363728470107,0.483130699088146,3.6458333333333335,0.6578947368421053,0.0,0.0,0.0,0.18045112781954886
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1110:26640,26640,26688,48.0,308.0,6.416666666666667,1.6051133570215184,0.25014753615919766,7.0,8.0,0.0,1.997936337262108,0.27857832346302863,0.425531914893617,16.0,23.0,0.4791666666666667,0.43478260869565216,0.14583333333333334,0.0851063829787234,2.74016983946454,1.4067426744421367,0.422565838868643,0.4866220866378742,0.6996139759276035,0.685042459866135,0.3516856686105342,4.263589126445727,1.0781071162352573,0.7471362543946621,-0.0,-0.0,1.0,1.0,0.0,0.5035076460726651,0.2878419452887538,0.5587639311043566,4.083333333333333,0.6363636363636362,0.0,0.0,0.0,0.15584415584415584
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1111:26664,26664,26712,48.0,317.0,6.604166666666667,1.6296674422170376,0.24676352437355772,7.0,8.0,0.0,1.9947980555174978,0.3515639295864647,0.3617021276595745,16.0,22.0,0.4583333333333333,0.45454545454545453,0.14583333333333334,0.0425531914893617,2.72113884017751,1.3171026853367103,0.4011587991479234,0.5159737291277682,0.6954232926452737,0.6802847100443775,0.32927567133417757,4.138589126445728,1.0941685524515015,0.7356179801807997,-0.0,-0.0,1.0,1.0,0.0,0.5042468257174613,0.23290273556230995,0.588145896656535,4.229166666666667,0.6403785488958991,0.0,0.0,0.0,0.15141955835962145
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1112:26688,26688,26736,48.0,276.0,5.75,1.5206906325745548,0.2644679360999226,6.0,8.0,0.0,1.7390054628542204,0.3464913348663079,0.40425531914893614,16.0,24.0,0.5,0.3333333333333333,0.16666666666666666,0.06382978723404255,2.7698881206031087,1.5088260976388759,0.5234055522698033,0.4552754364279711,0.6531041230736481,0.6924720301507772,0.37720652440971897,4.345175521464347,0.9947848404715627,0.7710599179348421,-0.0,-0.0,1.0,1.0,0.0,0.5144365460903915,0.2735815602836879,0.5645390070921985,3.7916666666666665,0.6594202898550724,0.0,0.0,0.0,0.17391304347826086
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1113:26712,26712,26760,48.0,239.0,4.979166666666667,1.2663856596190946,0.25433686887747503,5.0,7.0,0.0,1.9701355292162006,0.2551224481633305,0.5319148936170213,16.0,25.0,0.5208333333333334,0.52,0.22916666666666666,0.14893617021276595,2.6857982977307384,1.657555785167545,0.5314493429184709,0.3828442788991143,0.679377703197632,0.6714495744326846,0.4143889462918863,4.219055775526631,1.224755804453983,0.7097085533786036,-0.0,-0.0,1.0,1.0,0.0,0.5291307779804124,0.36595744680851056,0.5223404255319148,3.2916666666666665,0.6610878661087866,0.0,0.0,0.0,0.200836820083682
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1114:26736,26736,26784,48.0,262.0,5.458333333333333,1.731549562931679,0.3172304542775595,5.5,8.0,0.0,2.4972807148163354,0.43115769416317995,0.46808510638297873,17.0,23.0,0.4791666666666667,0.5652173913043478,0.22916666666666666,0.14893617021276595,2.7731587746926523,1.623211758634346,0.5480845010357666,0.4146704568640338,0.6623456563074152,0.6784547976084728,0.39711963672257183,4.072815150346342,1.331554740808321,0.6730628099595708,-0.0,-0.0,1.0,1.0,0.0,0.5365122202596755,0.3565602836879432,0.5141590678824721,3.5625,0.6526717557251909,0.0,0.0,0.0,0.183206106870229
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1115:26760,26760,26808,48.0,296.0,6.166666666666667,1.6244657241348273,0.26342687418402605,7.0,8.0,0.0,2.110704780712023,0.17044167922460576,0.3829787234042553,17.0,25.0,0.5208333333333334,0.6,0.16666666666666666,0.1276595744680851,2.7946463081856194,1.4307894833119181,0.4126369626063758,0.48802484267111573,0.7116019041101527,0.6837117343263108,0.3500434227493173,4.280187698990099,1.0611553825729194,0.7520773720219568,-0.0,-0.0,1.0,1.0,0.0,0.5134714162330734,0.3182624113475177,0.5234295845997974,4.041666666666667,0.6554054054054054,0.0,0.0,0.0,0.16216216216216214
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1116:26784,26784,26832,48.0,271.0,5.645833333333333,1.5743991358257565,0.27886036354109345,6.0,8.0,0.0,1.896889908897785,0.040531213131401414,0.5531914893617021,17.0,24.0,0.5,0.5,0.22916666666666666,0.1276595744680851,2.7520637021592798,1.469412917581335,0.5296477373134443,0.466068711843978,0.6395514623723,0.67329387667716,0.3594926668817978,4.161662285898226,1.1805094352205112,0.7163370417583709,-0.0,-0.0,1.0,1.0,0.0,0.5260432543647564,0.35450861195542044,0.4815602836879432,3.7708333333333335,0.6678966789667897,0.0,0.0,0.0,0.1771217712177122
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1117:26808,26808,26856,48.0,252.0,5.25,1.4068285846778443,0.26796734946244655,6.0,7.0,0.0,2.058103707635313,0.16539810091849094,0.6382978723404256,17.0,23.0,0.4791666666666667,0.5217391304347826,0.22916666666666666,0.0851063829787234,2.7003690516963217,1.5486205054096576,0.4604843968206824,0.4265152370795974,0.7026486507106722,0.660646752416785,0.37887084618387395,4.068115931821703,1.2938007512164624,0.6819656143287199,-0.0,-0.0,1.0,1.0,0.0,0.5159090114129987,0.31803444782168183,0.47350557244174263,3.5,0.6666666666666666,0.0,0.0,0.0,0.19047619047619047
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1118:26832,26832,26880,48.0,270.0,5.625,1.522402158870426,0.2706492726880757,6.0,8.0,0.0,2.358545387374944,0.5000003308017323,0.5531914893617021,17.0,30.0,0.625,0.7,0.16666666666666666,0.0851063829787234,2.7683690568858546,1.578194020198884,0.4763101375534585,0.42991920955286267,0.6981929145229977,0.6772829905504465,0.3861060226093996,4.569235677759417,0.9522316489822013,0.7915993579370062,-0.0,-0.0,1.0,1.0,0.0,0.5052911994807818,0.2831560283687943,0.510435663627153,3.625,0.6444444444444445,0.0,0.0,0.0,0.17777777777777778
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1119:26856,26856,26904,48.0,284.0,5.916666666666667,1.6562172428626494,0.2799240410472083,6.0,8.0,0.0,2.2743974703476995,0.35297923828634153,0.46808510638297873,17.0,27.0,0.5625,0.6296296296296297,0.1875,0.10638297872340426,2.757853844439063,1.5584922309723652,0.49879499026593216,0.43488947606309547,0.6799502876220775,0.6747104381248507,0.3812859691944327,4.386027604437101,1.0807231387121534,0.75359864638817,-0.0,-0.0,1.0,1.0,0.0,0.5170097599065091,0.3069655521783181,0.521403242147923,3.7708333333333335,0.6373239436619719,0.0,0.0,0.0,0.16901408450704225
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1120:26880,26880,26928,48.0,276.0,5.75,1.4930394055974097,0.25965902706041905,6.0,8.0,0.0,1.81089885967262,0.20513330680461583,0.425531914893617,19.0,25.0,0.5208333333333334,0.6,0.1875,0.0851063829787234,2.7536989761723922,1.4689086913307912,0.5186001454975685,0.4665688936803992,0.6469486847220361,0.6482452837195671,0.34579419886099216,4.219360937770434,1.0967845749283978,0.7400590774042779,-0.0,-0.0,1.0,1.0,0.0,0.5144365460903906,0.2948328267477203,0.523176291793313,3.7916666666666665,0.6594202898550724,0.0,0.0,0.0,0.17391304347826086
