corpus,family,group,section,representation,window_id,start,end,n_events,n_chars,mean_event_len,sd_event_len,cv_event_len,median_event_len,max_event_len,single_char_frac,length_entropy,length_autocorr1,length_change_rate,char_inventory,event_inventory,type_token_ratio,hapax_type_frac,top_event_mass,same_adjacent_event_rate,char_H0,char_H1,char_H2,char_RED1,char_RED2,char_H0_norm,char_H1_norm,event_H0,event_H1,event_RED1,first_char_H,last_char_H,first_inventory,last_inventory,first_last_MI,position_char_MI,mean_prefix_overlap,mean_suffix_overlap,mean_distinct_chars_per_event,distinct_char_ratio,digit_frac,uppercase_frac,punct_frac,space_like_boundary_rate
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:724:17376,17376,17424,48.0,101.0,2.1041666666666665,0.3054766312211496,0.14517701285757606,2.0,3.0,0.0,0.4820661480830931,0.636665767974642,0.06382978723404255,14.0,13.0,0.2708333333333333,0.07692307692307693,0.20833333333333334,0.2765957446808511,3.1246226018515593,2.2328542511532548,0.0,0.2854003392825325,1.0,0.820680673543018,0.5864581308712233,3.4453119922995388,1.455249317399592,0.5776146483534281,0.9798687566511528,3.217513402169403,2.0,12.0,0.7520701665210172,1.1298271204318886,0.6170212765957447,0.2978723404255319,2.1041666666666665,1.0,0.0,0.0,0.0,0.4752475247524753
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:725:17400,17400,17448,48.0,117.0,2.4375,0.5364330495659889,0.2200750972578416,2.0,4.0,0.0,1.0992008221161345,0.6328125000000004,0.2127659574468085,15.0,13.0,0.2708333333333333,0.23076923076923078,0.2708333333333333,0.2978723404255319,3.2974322991548504,1.5873979865984391,0.0,0.5185957306825382,1.0,0.8440042582357641,0.40630725323681444,3.2937120982886268,1.3773384429558486,0.581827918817951,0.954434002924965,2.346466974430564,2.0,6.0,0.7686072417052983,1.4541642411824962,0.5992907801418439,0.40425531914893603,2.4166666666666665,0.9914529914529914,0.0,0.0,0.0,0.41025641025641024
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:726:17424,17424,17472,48.0,124.0,2.5833333333333335,0.5335936864527374,0.20655239475589834,3.0,4.0,0.0,1.1172521142623568,0.5495207667731633,0.2553191489361702,15.0,14.0,0.2916666666666667,0.2857142857142857,0.20833333333333334,0.19148936170212766,3.161960400344335,1.6434238339710356,0.0,0.4802516078974082,1.0,0.8093291385989894,0.42064751846860043,3.4287134197551654,1.415858243489028,0.5870584472498346,0.954434002924965,1.8908857154452865,2.0,6.0,0.7953616691041376,1.4198634258229248,0.5212765957446809,0.3475177304964539,2.5625,0.9919354838709676,0.0,0.0,0.0,0.3870967741935484
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:727:17448,17448,17496,48.0,120.0,2.5,0.5,0.2,2.5,3.0,0.0,1.0,0.5326086956521735,0.23404255319148937,15.0,14.0,0.2916666666666667,0.21428571428571427,0.16666666666666666,0.2978723404255319,3.3129999669122236,1.7990393411433199,0.0,0.4569757443070374,1.0,0.8479889277258368,0.460478556314196,3.554047012067739,1.3185993287454698,0.6289865259890552,0.9949848281859701,2.5506137404764777,2.0,8.0,0.7339572237488698,1.3433872308107397,0.5851063829787233,0.39716312056737574,2.5,1.0,0.0,0.0,0.0,0.4
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:728:17472,17472,17520,48.0,122.0,2.5416666666666665,0.705878097754059,0.27772253026389204,2.0,5.0,0.0,1.1964209471916636,0.32252252252252256,0.3191489361702128,19.0,19.0,0.3958333333333333,0.42105263157894735,0.125,0.19148936170212766,3.4818489311734875,2.010415612798387,0.18672126816435936,0.42260113734434285,0.9071230510867085,0.8196582733943415,0.4732697548241925,3.937179502183639,1.1296507219106564,0.713081224444014,0.9886994082884974,2.9257611395452434,2.0,11.0,0.7051652317377308,1.2902384146612937,0.5354609929078014,0.2836879432624113,2.5416666666666665,1.0,0.0,0.0,0.0,0.3934426229508197
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:729:17496,17496,17544,48.0,118.0,2.4583333333333335,0.705878097754059,0.287136853323685,2.0,5.0,0.0,1.1431558784658322,0.3875905549513292,0.2553191489361702,17.0,15.0,0.3125,0.2,0.16666666666666666,0.2765957446808511,3.4217347736784873,1.9992064074202838,0.18181818181818182,0.4157330887247391,0.9090548223818496,0.8371292673652274,0.4891069313816035,3.603308011580245,1.2340425531914894,0.6575250993738126,0.9886994082884974,3.0055138022185504,2.0,10.0,0.7352661366972364,1.3384319794890054,0.5957446808510638,0.3404255319148936,2.4583333333333335,1.0,0.0,0.0,0.0,0.4067796610169491
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:730:17520,17520,17568,48.0,113.0,2.3541666666666665,0.47826001180204153,0.20315469527874333,2.0,3.0,0.0,0.9377342939868041,0.3549019607843132,0.2978723404255319,15.0,14.0,0.2916666666666667,0.21428571428571427,0.16666666666666666,0.2553191489361702,3.320055690358203,2.0351091859739046,0.0,0.38702558758755784,1.0,0.849794896762674,0.5209025275141921,3.540400719733289,1.1545672873721362,0.6738879638858751,0.9886994082884974,3.1802557931123943,2.0,11.0,0.7876268154884305,1.2914522391024672,0.6028368794326242,0.2872340425531915,2.3541666666666665,1.0,0.0,0.0,0.0,0.42477876106194695
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:731:17544,17544,17592,48.0,105.0,2.1875,0.3903123748998999,0.17842851423995423,2.0,3.0,0.0,0.6962122601251458,0.21123152803156037,0.23404255319148937,14.0,14.0,0.2916666666666667,0.2857142857142857,0.1875,0.2765957446808511,3.1198519909073545,2.186315735210249,0.0,0.2992245332207579,1.0,0.8194276747966792,0.5742348112974719,3.4774934278863334,1.0967845749283975,0.6846048460844862,0.9987472979361685,3.151754427398839,2.0,12.0,0.8320806312695015,1.10662456374106,0.6170212765957447,0.30851063829787234,2.1875,1.0,0.0,0.0,0.0,0.45714285714285713
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:732:17568,17568,17616,48.0,98.0,2.0416666666666665,0.19982631347136331,0.09787411272066775,2.0,3.0,0.0,0.24988229283318544,-0.04444444444444453,0.0851063829787234,15.0,14.0,0.2916666666666667,0.35714285714285715,0.1875,0.2978723404255319,3.0247260785098975,2.2385193215770607,0.0,0.2599265971615367,1.0,0.7742029126461322,0.5729669840494727,3.4261518977465384,1.3190905539859858,0.6149935573920166,1.0,3.217818564413205,2.0,13.0,0.791666666666667,0.9384475979809817,0.6276595744680851,0.3191489361702128,2.0416666666666665,1.0,0.0,0.0,0.0,0.489795918367347
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:733:17592,17592,17640,48.0,99.0,2.0625,0.24206145913796356,0.11736313170325506,2.0,3.0,0.0,0.3372900666170139,-0.06818181818181814,0.1276595744680851,15.0,14.0,0.2916666666666667,0.21428571428571427,0.1875,0.1702127659574468,3.0804611060085474,2.2813847795003377,0.0,0.2594015308128979,1.0,0.7884687401974074,0.5839387419920828,3.5238593130776383,1.5196420851608916,0.5687563122848739,0.9987472979361685,3.2738593130776388,2.0,13.0,0.7487472979361689,0.981067117818383,0.574468085106383,0.20212765957446807,2.0625,1.0,0.0,0.0,0.0,0.48484848484848486
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:734:17616,17616,17664,48.0,99.0,2.0625,0.24206145913796356,0.11736313170325506,2.0,3.0,0.0,0.3372900666170139,-0.06818181818181815,0.1276595744680851,15.0,15.0,0.3125,0.26666666666666666,0.1875,0.14893617021276595,3.093210368511995,2.3832004545218597,0.0,0.2295381915235495,1.0,0.7917320162455718,0.6099992810652697,3.559955011637033,1.4541618405056291,0.591522410886609,0.9987472979361685,3.2902788266973655,2.0,14.0,0.7290711129965004,0.9858554040213581,0.5638297872340425,0.18085106382978725,2.0625,1.0,0.0,0.0,0.0,0.48484848484848486
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:735:17640,17640,17688,48.0,108.0,2.25,0.4330127018922193,0.19245008972987523,2.0,3.0,0.0,0.8112781244591328,0.5523809523809524,0.1702127659574468,17.0,16.0,0.3333333333333333,0.375,0.20833333333333334,0.2553191489361702,3.2669548658057463,2.144623214254579,0.0,0.34354060513608004,1.0,0.7992622789951522,0.5246832320067153,3.5962518360044666,1.2671910080108721,0.6476356312635893,1.0,3.3684532458743304,2.0,15.0,0.7722014098698637,1.2346768578265972,0.6063829787234043,0.2765957446808511,2.25,1.0,0.0,0.0,0.0,0.4444444444444444
